docid,title,text,subject,predicate,object,relation_present,basic_relation,template_relation,llm_relation,llm_clean_gpt51_he_triplet_0s_nc,llm_raw_gpt51_he_triplet_0s_nc,llm_clean_gpt51_he_triplet_5s_nc,llm_raw_gpt51_he_triplet_5s_nc,llm_clean_gpt51_en_triplet_0s_nc,llm_raw_gpt51_en_triplet_0s_nc,llm_clean_gpt51_en_triplet_5s_nc,llm_raw_gpt51_en_triplet_5s_nc
1309309,גחן אנגולי,"גחן אנגולי (שם מדעי: ""Genetta angolensis"") הוא מין של גחן החי בערבות וסוואנות אפריקה במדינות: אנגולה, מלאווי, הרפובליקה הדמוקרטית של קונגו, מוזמביק, טנזניה, זמביה וזימבבואה. מין זה הוא נפוץ ואיננו מגיע לסכנת הכחדה.
== מאפיינים ==
אורכו של הגחן 44–48 ס""מ, זנבו מגיע ל-38–43 ס""מ והוא בעל פרווה צהובה מנומרת כמו רוב הגחנים והזנב מפוספס בטבעות. הוא מומחה בטיפוס על עצים ויש לו טפרים גדולים העוזרים לו להיאחז בענפים. הוא יוצא בעיקר בלילה ויש לו עיניים ואוזניים גדולות יחסית ואף מוארך.
הגחן הוא צייד ליילי של טרף קטן כמו חרקים, עופות ויונקים קטנים והוא יאכל גם פירות.
לגחן זה תפוצה נרחבת והוא אינו בסכנת הכחדה.",מלאווי,גובל עם,זמביה,1,מלאווי גובל עם זמביה,מלאווי גובל ב-זמביה,מלאווי גובלת בזמביה.,0,לא,0,לא,0,no,0,no
1511246,אליפות העולם בכדורסל נשים 2010,"אליפות העולם בכדורסל נשים 2014 הייתה אליפות העולם בכדורסל נשים ה-16 שאורגנה על ידי פיב""א ונערכה בצ'כיה בין 23 בספטמבר ל-3 באוקטובר 2010.
 זכתה באליפות בפעם השמינית בתולדותיה.
==שיטת המשחקים==
תחילה התקיים השלב המוקדם בארבעה בתים. 12 קבוצות העפילו להמשך התמודדות על האליפות. הם התמודדות בשני בתים. ארבע קבוצות מכל בית העפילו למשחקי רבע הגמר ובהמשך חצי הגמר והגמר.",אליפות העולם בכדורסל נשים 2014,מארגן,"פיב""א",1,"אליפות העולם בכדורסל נשים 2014 מארגן פיב""א","המארגן של אליפות העולם בכדורסל נשים 2014 הוא פיב""א","פיב""א ארגנה את אליפות העולם בכדורסל נשים בשנת 2014.",1,כן,1,כן,1,yes,1,yes
1934806,איילין דייוויס,"איילין דייוויס (באנגלית: Eileen Davies; נולדה ב-23 בספטמבר 1948) היא שחקנית אנגלייה. היא ידועה בעיקר מהופעתה בתפקיד פלורה מקארדל בסדרת הטלוויזיה ""קורוניישן סטריט"" ובתפקיד ג'ואן מורפילד בסדרה ""איסטאנדרס"". ב-2012 הייתה מועמדת לפרס שחקנית המשנה הטובה ביותר של הקולנוע הבריטי העצמאי על הופעתה בסרט ""Sightseers"".
==ביוגרפיה==
דייוויס נולדה בהייסטינגס שבמזרח סאסקס. היא אחת מקבוצה קטנה של שחקנים שהופיע בשתי אופרות הסבון הבריטיות ""איסטאנדרס"" ו""קורוניישן סטריט"". בסדרה ""קורוניישן סטריט"" גילמה דייוויס שלוש דמויות: השופטת אן קרמייקל ב-2006, סיליה סמת'רסט ב-2015, ובתפקיד פלורה מקארדל ב-2018. בשנים 2017 ו-2018 שיחקה דייוויס בתפקיד ג'ואן מורפילד בחמישה פרקים של הסדרה ""איסטאנדרס"". ב-2012 הייתה מועמדת לפרס שחקנית המשנה הטובה ביותר של הקולנוע הבריטי העצמאי על הופעתה בסרט ""Sightseers"". בפרס זכתה אוליביה קולמן.",איילין דייוויס,עיסוק,שחקנית,1,איילין דייוויס עיסוק שחקנית,העיסוק של איילין דייוויס הוא שחקנית,איילין דייוויס היא שחקנית.,1,כן,1,כן,1,yes,1,yes
2301517,הייטק (אלבום),"""הייטק"" הוא אלבומו הרביעי של המוזיקאי יוני בלוך שיצא לאור ב-2023.
== הפקה ==
חברי הלהקה המלווה את בלוך באלבום זה הם: אדם בן אמיתי, אריאל ערמוני, ארז פרנק, דניאל בלוך, טל זובלסקי, טל כהן, רוני בר הדס, תומר להב ועוד. מספר שירים פורסמו טרם הוצאת האלבום, ביניהם הסינגלים ""לא קל לא פשוט"" (2010), ""תסלחי לי"" (2021) ו-""כל כך הרבה שירים"" (2023). נכון למאי, 2024, האלבום זמין רק בפורמטים של דיסק ושל קסטה, אך באתר האוזן השלישית בו נמכר האלבום, נכתב כי האלבום צפוי להגיע בהמשך גם לפלטפורמות ההאזנה הדיגיטליות כגון ספוטיפיי. השיר הראשון (שעל שמו נקרא האלבום) זמין בפלטפורמות הדיגיטליות, גם בצורת וידאוקליפ.","""הייטק""",אמן מבצע,יוני בלוך,1,"""הייטק"" אמן מבצע יוני בלוך","האמן המבצע של ""הייטק"" הוא יוני בלוך",יוני בלוך מבצע בהייטק.,1,כן,1,כן,1,yes,1,yes
1559816,מרים (בת אריסטובולוס),"מרים הייתה בתם של אריסטובולוס, בנם של הורדוס מלך יהודה ומרים החשמונאית, ושל ברניקי, בתה של שלומית, אחותו של הורדוס. היו לה שלושה אחים, הורדוס (מלך כלקיס), אגריפס הראשון ואריסטובולוס הצעיר, ואחות אחת, הרודיאס.
לאחר הוצאתו להורג של אביה בשנת 7 לפנה""ס, אורסה מרים לבנו של דודה אנטיפטרוס, בנו הבכור של הורדוס, אולם לאחר שאנטיפטרוס ביקש מאביו לשנות את סדרי הנישואין שקבע בבית המלוכה, השיא הורדוס את מרים לאנטיפטרוס עצמו.
ייתכן ומרים בת אריסטובולוס היא אותה ""מרים"" שיוסף בן מתתיהו מציין (לאחר הוצאתו להורג של אנטיפטרוס בשנת 4 לפנה""ס) שהייתה אשתו של בן אחר של הורדוס, האתנארך ארכלאוס, שגירש אותה לטובת נישואין לגלפירה, בתו של ארכלאוס מלך קפודקיה.",הורדוס (מלך כלקיס),אחים ואחיות,הרודיאס,1,הורדוס (מלך כלקיס) אחים ואחיות הרודיאס,יש יחסי אחים בין הורדוס (מלך כלקיס) ל-הרודיאס,הורדוס והרודיאס היו אחים.,1,כן,1,כן,1,yes,1,yes
1488952,קרקרה שחורה,"קרקרה שחורה (שם מדעי: Daptrius ater) הוא מין של עוף יחיד בסוגו ממשפחת הבזיים. הקרקרה דומה מאוד למין קרקרה אדומת גרון.
אורך הקרקרה 43–48 ס""מ ומשקלה 350–440 גרם אצל הנקבות ו-330 גרם בזכרים. קרקרה זו בעלת פנים צהובות וגוף וכנפיים שחורים. הרגליים צהובות.
היא מצויה ביערות הגשם הלחים של אמריקה הדרומית בבוליביה, ברזיל, קולומביה, אקוודור, גינאה הצרפתית, גיאנה, פרו, סורינאם וונצואלה.
הקרקרה ניזונה מחיות קטנות שהיא צדה ביער וגם מנבלות.",ברזיל,גובל עם,בוליביה,1,ברזיל גובל עם בוליביה,ברזיל גובל ב-בוליביה,ברזיל גובלת בבוליביה.,0,לא,0,לא,0,no,0,no
1845902,לב של כלב,"לב של כלב (ברוסית: Собачье сердце) הוא סרט סובייטי שחור-לבן משנת 1988 בבימויו של ולדימיר בורטקו, אשר מבוסס על הרומן של מיכאיל בולגקוב ""לב כלב"". 
== תקציר העלילה ==
מדע בדיוני סובייטי המתרחש על רקע מהפכת אוקטובר. המנתח הנודע פרוברז'נסקי זקוק לכלב לצורך ניתוח מהפכני שיהפוך אותו לאדם. הוא מוצא כלב משוטט ומשתיל בו מספר חלקים אנושיים מגופו של פושע. הכלב הופך בהדרגה לאנושי, עד שהמהלך מושלם אך הכלב-אדם מקבל על עצמו את אישיותו של הפושע, והופך את חייו של המנתח לבלתי נסבלים.",לב של כלב,צבע,שחור-לבן,1,לב של כלב צבע שחור-לבן,הצבע של לב של כלב הוא שחור-לבן,לבו של הכלב היה שחור-לבן.,1,כן,1,כן,1,yes,1,yes
1482772,כיף (מחווה),"כִּיף (מערבית, בספרדית: Chocar los cinco; באנגלית: High five) מתאר מחווה גופנית, המבוצעת בדרך כלל כששני אנשים מצמידים רגעית את כף היד של האחד לכף ידו של האחר, כששתיהן מורמות למעלה, בערך בגובה הראש. שתי כפות הידיים מוצמדות אחת לשנייה, מחליקות או טופחות. המחווה משמשת להבעת אחווה, שמחה, שביעות רצון וכסימן ברכה.
המושג נכלל במילון אוקספורד בתחילת שנות השמונים. התנועה נוצרה כנראה בסוף שנות השבעים בין שחקני בייסבול, כשיכלול של התנועה ""low five"" המתבצעת בגובה נמוך, והייתה מקובלת, בעיקר בין האפרו-אמריקאים, מאז מלחמת העולם השנייה.",כִּיף,שימוש,כף היד,1,כִּיף שימוש כף היד,השימוש של כִּיף הוא עבור כף היד,כיף להשתמש בכף היד.,1,כן,1,כן,1,yes,1,yes
239838,עבודת שדה,"עבודת שדה, מונח כללי המגדיר איסוף של חמרי גלם ונתונים בשטחי המדע השונים כמו ביולוגיה,  אקולוגיה, גאולוגיה, גאוגרפיה, פלאונטולוגיה, ארכאולוגיה, אנתרופולוגיה, אתנוגרפיה, אתנומוזיקולוגיה, בלשנות וסוציולוגיה. עבודת השדה מתאפיינת בכך שהיא מתבצעת ""בשטח"" – בסביבה הטבעית, בהקשר התרבותי הישיר ולא במוסדות המחקר בהם הסביבה מבוקרת ולעיתים זרה למושאי המחקר. המונח ידוע בדרך כלל בתחום של שיטות המחקר המדעי.
בעבודת שדה בתחום של חקר חברת האדם ותרבותו או באתנרופולגיה חברתית ותרבותית, החוקר לומד את בין היתר את השפה הפולקלור ואת המבנה החברתי המקומי בסביבה הטבעית ולעיתים הוא חלק מן ההתרחשות עצמה בשטח. לשם איסוף הנתונים אפשר לבצע גם צילומים הקלטות ורישומים שונים. יש לתעד את כל הפעולות בפרוטוקולים כדי להקל על ניתוח מאוחר יותר של הנתונים ולאפשר ביקורת ומחקר עתידי בעזרת הנתונים שנאספו. הפרוטוקולים הם גם כלי חשוב למניעת התופעה של אפקט הצופה או הטיית הצופה.",פלאונטולוגיה,תת-קבוצה של,עבודת שדה,1,פלאונטולוגיה תת-קבוצה של עבודת שדה,פלאונטולוגיה הוא תת-קבוצה של עבודת שדה,עבודת שדה היא חלק מפלאונטולוגיה.,0,לא,0,לא,0,no,0,no
1474102,פונטיאק סאן-פייאר,"פונטיאק סאן-פייאר (באנגלית: Pontiac Sunfire) היא מכונית משפחתית קומפקטית, אשר יוצרה על ידי חברת פונטיאק, מבית ג'נרל מוטורס בין השנים 1994–2005. 
הדגם יוצר גם בגרסאות קופה וקבריולה.
==תצורות==
* 4 דלתות - סדאן 
* 2 דלתות - קופה 
* 2 דלתות - קבריולה",פונטיאק טמפסט,יצרן,ג'נרל מוטורס,1,פונטיאק טמפסט יצרן ג'נרל מוטורס,היצרן של פונטיאק טמפסט הוא ג'נרל מוטורס,פונטיאק טמפסט יוצרה על ידי ג'נרל מוטורס.,0,לא,0,לא,0,no,0,no
989073,לילט (משקה),"לילט - (באנגלית: Lillet) אפריטיף איכותי המיוצר בצרפת. לילט מכיל 85% תערובות של יין בורדו ו 15% ליקרי פירות הדר. לילט מיושן בחביות עץ אלון. בעוד שייצור הלילט החל בסוף המאה ה-19, המתכון הנוכחי נוצר רק בשנת 1986.
בשנת 1872 האחים פול וריימונד לילט שהיו יצרני וסוחרי יינות וכהילים ייסדו את המזקקה שלהם בפודנסאק שבדרום בורדו בצרפת.
==טעמים==
לילט מגיע במספר טעמים, מהם:
* לילט בלאנק
* לילט רוז'
==צורת הגשה==
מכיוון שאפריטיף זה הוא על בסיס יין יש להגיש אותו צונן, בין 6-8°C מעלות צלזיוס. בצרפת מגישים אותו עם קרח ופלח לימון, תפוז או ליים.",לילט (משקה),ארץ מקור,צרפת,1,לילט (משקה) ארץ מקור צרפת,ארץ המקור של לילט (משקה) היא צרפת,לילט הוא משקה שמקורו בצרפת.,1,כן,1,כן,1,yes,1,yes
